Date,VesselID,Port,Region,VesselType,CargoVolume_Tons,PredictedDelay_Min,ActualDelay_Min,DwellTime_Hours,FuelConsumption_Tons,OnTime
2025-09-09,V2441,Visakhapatnam,East,Ro-Ro,6658.0,2.7,1.3,10.3,191.7,True
2025-09-10,V2442,Kolkata,East,Container,2655.9,31.2,30.9,21.7,42.9,False
2025-09-10,V2443,Visakhapatnam,East,General Cargo,1734.3,65.1,60.7,15.7,28.4,False
2025-09-10,V2444,Kandla,West,Ro-Ro,3241.4,53.9,43.2,21.4,93.6,False
2025-09-10,V2445,Mumbai,West,Container,5330.4,9.9,3.8,28.4,159.4,True
2025-09-10,V2446,Visakhapatnam,East,General Cargo,4272.7,29.6,40.2,19.8,96.8,False
2025-09-10,V2447,Kandla,West,Container,4986.8,22.9,17.3,6.1,140.5,True
2025-09-10,V2448,Mumbai,West,General Cargo,2594.4,70.7,67.5,16.3,54.0,False
2025-09-10,V2449,Cochin,South,Tanker,4002.5,4.1,0.0,23.0,88.1,True
2025-09-10,V2450,Visakhapatnam,East,Tanker,2605.5,17.4,9.1,12.2,54.4,True
2025-09-10,V2451,Mumbai,West,General Cargo,4511.3,22.0,3.0,15.7,131.2,True
2025-09-11,V2452,Cochin,South,Ro-Ro,4753.5,38.5,37.0,20.3,139.7,False
2025-09-11,V2453,Chennai,South,Container,2758.3,19.0,28.0,21.2,44.4,True
2025-09-11,V2454,Mumbai,West,General Cargo,3975.9,0.0,0.0,26.6,110.6,True
2025-09-11,V2455,Chennai,South,Bulk Carrier,4078.0,0.0,0.0,20.5,88.6,True
2025-09-11,V2456,Chennai,South,General Cargo,941.2,59.4,59.7,19.6,26.5,False
2025-09-12,V2457,Visakhapatnam,East,Tanker,2725.6,59.8,80.4,19.3,73.9,False
2025-09-12,V2458,Kolkata,East,Tanker,2152.1,18.9,12.9,25.5,56.5,True
2025-09-12,V2459,Kandla,West,Container,3376.0,38.2,54.7,19.1,98.9,False
2025-09-12,V2460,Kolkata,East,Ro-Ro,6256.4,0.0,4.4,17.3,124.9,True
2025-09-12,V2461,Kandla,West,General Cargo,930.9,38.2,33.3,23.9,16.6,False
2025-09-12,V2462,Chennai,South,Bulk Carrier,3372.9,13.8,8.7,29.1,53.2,True
2025-09-12,V2463,Kolkata,East,Container,1388.8,49.8,60.2,23.7,26.5,False
2025-09-13,V2464,Cochin,South,Container,4387.1,74.3,78.8,8.8,130.3,False
2025-09-13,V2465,Mumbai,West,Ro-Ro,5257.3,5.1,0.0,13.2,112.5,True
2025-09-13,V2466,Kandla,West,Ro-Ro,3270.3,45.5,45.2,22.7,97.9,False
2025-09-13,V2467,Visakhapatnam,East,Ro-Ro,2092.8,5.8,5.2,22.0,42.3,True
2025-09-13,V2468,Mumbai,West,Container,1755.4,38.7,65.6,21.3,33.4,False
2025-09-14,V2469,Cochin,South,Bulk Carrier,2100.0,14.3,10.5,12.9,58.3,True
2025-09-14,V2470,Mumbai,West,Ro-Ro,3481.4,25.8,31.4,17.4,86.1,False
2025-09-14,V2471,Kandla,West,Tanker,2424.4,0.0,0.0,11.2,60.9,True
2025-09-14,V2472,Visakhapatnam,East,Container,4775.7,19.0,0.0,16.9,82.7,True
2025-09-14,V2473,Visakhapatnam,East,Container,1418.5,2.1,19.7,13.8,34.3,True
2025-09-14,V2474,Chennai,South,Bulk Carrier,4406.0,0.0,4.9,9.8,124.2,True
2025-09-15,V2475,Cochin,South,General Cargo,9616.8,0.0,0.0,21.4,223.6,True
2025-09-15,V2476,Kandla,West,Tanker,3053.1,11.9,3.2,23.1,69.2,True
2025-09-15,V2477,Mumbai,West,Container,1421.5,58.1,81.9,18.8,28.0,False
2025-09-15,V2478,Cochin,South,Tanker,2927.6,35.9,52.3,24.1,57.8,False
2025-09-16,V2479,Visakhapatnam,East,General Cargo,5088.0,0.0,2.2,21.5,115.2,True
2025-09-16,V2480,Cochin,South,Container,8212.4,0.0,0.0,14.0,163.6,True
2025-09-16,V2481,Chennai,South,Tanker,1420.9,27.6,26.7,5.4,23.1,True
2025-09-16,V2482,Mumbai,West,Bulk Carrier,3987.5,15.4,0.0,17.2,117.7,True
2025-09-17,V2483,Visakhapatnam,East,Bulk Carrier,4609.6,0.0,13.5,26.5,110.3,True
2025-09-17,V2484,Cochin,South,Ro-Ro,1034.7,24.2,31.5,26.7,17.1,False
2025-09-17,V2485,Mumbai,West,Tanker,6019.2,7.7,0.6,25.7,101.1,True
2025-09-17,V2486,Chennai,South,General Cargo,4015.7,0.0,2.2,26.7,96.5,True
2025-09-17,V2487,Chennai,South,General Cargo,6867.0,3.5,0.0,8.0,181.8,True
2025-09-18,V2488,Kandla,West,General Cargo,1173.9,3.5,0.0,16.8,26.3,True
2025-09-18,V2489,Kolkata,East,Ro-Ro,4368.1,0.0,2.4,17.1,88.1,True
2025-09-18,V2490,Cochin,South,Bulk Carrier,3370.0,38.7,41.4,7.3,59.3,False
2025-09-19,V2491,Cochin,South,Container,1507.4,18.4,23.8,20.3,40.3,True
2025-09-19,V2492,Visakhapatnam,East,Tanker,3095.1,31.4,16.6,20.1,55.2,True
2025-09-19,V2493,Mumbai,West,Container,4089.0,56.5,56.6,12.4,82.3,False
2025-09-19,V2494,Kandla,West,Bulk Carrier,2654.4,9.5,34.2,20.2,42.4,False
2025-09-19,V2495,Mumbai,West,Tanker,2605.5,33.9,20.8,21.7,60.1,True
2025-09-19,V2496,Visakhapatnam,East,General Cargo,2475.7,34.9,28.2,20.4,65.9,True
2025-09-19,V2497,Visakhapatnam,East,Ro-Ro,3530.5,49.5,32.2,14.8,96.9,False
2025-09-20,V2498,Kolkata,East,Container,3653.5,0.0,0.0,20.0,94.0,True
2025-09-20,V2499,Cochin,South,Tanker,4666.4,43.3,44.1,7.4,104.3,False
2025-09-20,V2500,Kandla,West,Ro-Ro,2806.3,0.0,0.0,27.5,53.1,True
2025-09-20,V2501,Chennai,South,Tanker,4962.8,30.0,32.0,20.2,101.2,False
2025-09-21,V2502,Visakhapatnam,East,Ro-Ro,6420.8,13.3,17.6,20.2,190.5,True
2025-09-21,V2503,Kandla,West,Bulk Carrier,8004.5,0.0,0.0,15.7,175.2,True
2025-09-21,V2504,Cochin,South,General Cargo,1249.3,0.0,7.4,20.4,27.8,True
2025-09-21,V2505,Cochin,South,Ro-Ro,4581.8,0.0,0.0,14.9,131.5,True
2025-09-21,V2506,Mumbai,West,General Cargo,3306.0,8.9,5.1,16.7,84.1,True
2025-09-21,V2507,Kolkata,East,Bulk Carrier,2407.7,38.3,33.8,23.5,44.3,False
2025-09-22,V2508,Cochin,South,Container,3575.6,0.6,0.0,11.4,91.5,True
2025-09-22,V2509,Mumbai,West,Tanker,5885.0,0.0,12.2,11.1,107.0,True
2025-09-22,V2510,Chennai,South,Ro-Ro,2657.4,0.0,0.0,21.0,69.3,True
2025-09-22,V2511,Cochin,South,Bulk Carrier,4428.4,7.9,0.0,21.4,88.7,True
2025-09-22,V2512,Cochin,South,Ro-Ro,4032.5,58.9,61.9,20.6,71.8,False
2025-09-22,V2513,Kolkata,East,Tanker,2652.3,0.0,18.0,22.9,46.1,True
2025-09-22,V2514,Mumbai,West,Container,1653.9,56.5,57.4,3.0,35.4,False
2025-09-23,V2515,Mumbai,West,Tanker,2492.2,15.5,15.9,14.9,39.4,True
2025-09-23,V2516,Kandla,West,Tanker,7501.1,0.0,0.0,23.4,141.2,True
2025-09-23,V2517,Kolkata,East,Container,2224.1,35.7,34.4,13.1,53.6,False
2025-09-23,V2518,Chennai,South,Container,3226.8,47.4,64.0,24.8,62.4,False
2025-09-23,V2519,Chennai,South,Ro-Ro,7971.1,47.5,66.5,20.0,224.9,False
2025-09-24,V2520,Kandla,West,General Cargo,1135.7,0.0,2.7,24.3,26.3,True
2025-09-24,V2521,Visakhapatnam,East,General Cargo,4633.9,0.0,0.0,21.3,87.8,True
2025-09-24,V2522,Kandla,West,Container,3404.3,36.4,27.8,18.7,83.7,True
2025-09-24,V2523,Mumbai,West,Container,2415.5,0.0,0.0,28.8,56.4,True
2025-09-24,V2524,Kolkata,East,General Cargo,685.1,15.2,0.0,14.3,14.9,True
2025-09-24,V2525,Mumbai,West,General Cargo,1991.8,41.7,44.4,12.2,49.3,False
2025-09-24,V2526,Visakhapatnam,East,Tanker,4553.1,29.8,17.4,20.6,82.1,True
2025-09-24,V2527,Kandla,West,Container,4634.4,0.0,0.0,16.6,120.8,True
2025-09-25,V2528,Kolkata,East,Ro-Ro,4663.5,64.4,68.1,12.6,98.8,False
2025-09-25,V2529,Kandla,West,Container,5612.7,5.5,23.4,22.5,113.3,True
2025-09-26,V2530,Cochin,South,General Cargo,1881.7,10.7,0.0,13.4,28.4,True
2025-09-26,V2531,Chennai,South,General Cargo,4577.8,55.8,58.1,9.0,113.6,False
2025-09-26,V2532,Visakhapatnam,East,Bulk Carrier,4230.2,0.0,0.0,21.9,70.0,True
2025-09-26,V2533,Cochin,South,Ro-Ro,5823.0,5.1,6.4,13.4,154.0,True
2025-09-26,V2534,Chennai,South,Bulk Carrier,5157.5,0.0,9.8,23.1,93.6,True
2025-09-26,V2535,Kolkata,East,Tanker,1773.9,40.6,41.1,20.7,38.0,False
2025-09-27,V2536,Kolkata,East,Ro-Ro,4932.2,0.0,0.0,23.7,138.9,True
2025-09-27,V2537,Chennai,South,Container,931.1,32.6,26.1,15.0,16.3,True
2025-09-27,V2538,Chennai,South,Ro-Ro,3517.5,35.5,59.3,16.7,55.8,False
2025-09-27,V2539,Kolkata,East,Ro-Ro,4139.5,0.0,1.4,19.3,113.5,True
2025-09-27,V2540,Kolkata,East,Ro-Ro,2273.4,0.0,7.6,11.4,40.0,True
2025-09-27,V2541,Mumbai,West,Tanker,4194.3,14.4,0.0,9.4,110.0,True
2025-09-27,V2542,Kolkata,East,Bulk Carrier,1462.6,42.1,63.5,17.7,27.4,False
2025-09-27,V2543,Cochin,South,Ro-Ro,2597.0,25.4,21.2,11.3,44.3,True
2025-09-27,V2544,Visakhapatnam,East,General Cargo,5147.8,44.7,50.2,16.1,102.3,False
2025-09-28,V2545,Chennai,South,Ro-Ro,1663.4,54.0,43.5,20.4,36.6,False
2025-09-28,V2546,Mumbai,West,Bulk Carrier,3383.7,0.0,0.0,18.5,85.3,True
2025-09-28,V2547,Kolkata,East,Container,3246.6,27.0,7.4,20.0,63.0,True
2025-09-28,V2548,Kandla,West,Tanker,3126.4,32.2,25.7,21.2,85.5,True
2025-09-28,V2549,Visakhapatnam,East,Ro-Ro,7384.4,70.9,68.3,6.2,187.9,False
2025-09-28,V2550,Kolkata,East,Ro-Ro,2943.8,6.7,14.6,5.9,56.8,True
2025-09-28,V2551,Kolkata,East,Ro-Ro,3519.7,0.0,9.0,17.0,75.3,True
2025-09-28,V2552,Cochin,South,General Cargo,1700.0,0.0,0.5,19.0,49.3,True
2025-09-29,V2553,Chennai,South,Tanker,2610.3,12.4,2.8,11.3,50.9,True
2025-09-29,V2554,Kolkata,East,General Cargo,1573.6,35.6,38.5,15.6,43.8,False
2025-09-29,V2555,Cochin,South,Bulk Carrier,3020.5,0.0,27.1,11.0,88.0,True
2025-09-30,V2556,Kandla,West,Tanker,4244.0,0.0,0.0,25.3,77.5,True
2025-09-30,V2557,Chennai,South,Ro-Ro,607.4,27.1,25.9,21.0,16.2,True
2025-09-30,V2558,Kolkata,East,Tanker,7386.5,0.0,0.0,23.5,208.5,True
2025-09-30,V2559,Cochin,South,Ro-Ro,3167.5,3.5,1.1,21.3,79.2,True
2025-09-30,V2560,Visakhapatnam,East,Bulk Carrier,4739.5,0.0,2.7,21.7,105.8,True
2025-09-30,V2561,Kolkata,East,Ro-Ro,3719.2,0.0,0.0,30.7,110.4,True
2025-10-01,V2562,Kolkata,East,Ro-Ro,3792.3,11.6,18.4,24.2,103.1,True
2025-10-01,V2563,Kolkata,East,Container,4216.8,27.3,29.9,18.3,70.6,True
2025-10-01,V2564,Visakhapatnam,East,Bulk Carrier,6663.1,20.0,34.3,9.0,150.6,False
2025-10-01,V2565,Visakhapatnam,East,General Cargo,4593.4,12.2,17.1,17.3,93.6,True
2025-10-01,V2566,Chennai,South,General Cargo,5798.5,42.4,9.5,21.1,158.1,True
2025-10-02,V2567,Mumbai,West,Ro-Ro,2082.5,0.0,0.0,23.3,47.7,True
2025-10-02,V2568,Cochin,South,Bulk Carrier,3110.3,28.5,25.5,13.0,75.4,True
2025-10-02,V2569,Kandla,West,Tanker,2804.7,4.0,0.0,22.5,42.2,True
2025-10-02,V2570,Cochin,South,Container,4797.9,9.5,0.0,26.5,108.2,True
2025-10-02,V2571,Kandla,West,Ro-Ro,2092.0,12.1,13.9,21.5,34.3,True
2025-10-02,V2572,Chennai,South,Tanker,3275.5,14.3,21.7,16.8,93.8,True
2025-10-03,V2573,Chennai,South,Tanker,2750.5,24.0,28.4,23.6,81.5,True
2025-10-03,V2574,Cochin,South,Bulk Carrier,6183.1,26.6,11.2,22.6,181.7,True
2025-10-03,V2575,Cochin,South,Ro-Ro,5563.8,45.0,49.9,21.2,83.8,False
2025-10-04,V2576,Kandla,West,Container,1778.2,68.4,58.2,12.7,27.8,False
2025-10-04,V2577,Kandla,West,General Cargo,8047.9,15.6,20.8,24.5,172.3,True
2025-10-05,V2578,Kandla,West,General Cargo,2479.1,31.1,32.3,23.2,47.9,False
2025-10-05,V2579,Kandla,West,General Cargo,1178.7,3.6,18.3,23.0,29.6,True
2025-10-05,V2580,Visakhapatnam,East,Ro-Ro,2847.6,23.0,35.5,21.8,69.4,False
2025-10-05,V2581,Visakhapatnam,East,Container,5497.7,21.5,27.7,17.8,96.5,True
2025-10-05,V2582,Kolkata,East,General Cargo,3047.6,21.9,44.6,10.4,62.0,False
2025-10-05,V2583,Visakhapatnam,East,Container,912.8,9.9,4.5,12.2,24.3,True
2025-10-05,V2584,Mumbai,West,Bulk Carrier,6344.4,4.1,14.7,14.9,145.2,True
2025-10-05,V2585,Cochin,South,Tanker,2028.2,5.0,3.4,5.7,46.9,True
2025-10-05,V2586,Chennai,South,General Cargo,3515.6,26.7,22.4,12.3,53.9,True
2025-10-05,V2587,Mumbai,West,General Cargo,1588.5,23.1,26.0,21.6,28.2,True
2025-10-05,V2588,Cochin,South,Ro-Ro,7371.5,0.0,0.0,13.2,120.7,True
2025-10-05,V2589,Kolkata,East,Ro-Ro,2418.4,0.0,4.0,27.1,63.9,True
2025-10-06,V2590,Mumbai,West,Container,2210.4,39.4,24.5,17.0,63.5,True
2025-10-06,V2591,Mumbai,West,Tanker,1708.4,16.3,17.8,12.5,33.8,True
2025-10-07,V2592,Chennai,South,General Cargo,7813.2,22.5,26.3,24.5,142.9,True
2025-10-07,V2593,Cochin,South,General Cargo,4901.9,11.0,21.7,16.4,80.4,True
2025-10-07,V2594,Visakhapatnam,East,General Cargo,1458.1,0.0,0.2,15.5,23.5,True
2025-10-08,V2595,Cochin,South,General Cargo,4195.9,46.1,81.1,23.1,102.5,False
2025-10-08,V2596,Chennai,South,Ro-Ro,3663.3,20.2,17.7,12.3,65.4,True
2025-10-08,V2597,Kolkata,East,Ro-Ro,2676.8,32.7,9.5,15.5,57.3,True
2025-10-08,V2598,Kandla,West,General Cargo,5161.7,45.7,44.0,27.7,85.9,False
2025-10-08,V2599,Cochin,South,General Cargo,2877.1,3.5,18.4,20.9,53.4,True
2025-10-08,V2600,Chennai,South,Tanker,5208.9,24.9,37.6,12.1,123.5,False
2025-10-08,V2601,Mumbai,West,Ro-Ro,3088.3,7.7,28.9,10.4,56.1,True
2025-10-09,V2602,Mumbai,West,Tanker,2173.5,0.0,7.0,25.3,51.6,True
2025-10-09,V2603,Kandla,West,Container,3644.8,43.7,41.6,20.2,93.6,False
2025-10-09,V2604,Mumbai,West,Bulk Carrier,960.2,0.0,5.0,24.6,25.5,True
2025-10-10,V2605,Kolkata,East,Tanker,2138.0,13.9,2.0,18.8,32.1,True
2025-10-10,V2606,Kolkata,East,Ro-Ro,2255.7,0.0,0.0,12.8,37.0,True
2025-10-10,V2607,Chennai,South,General Cargo,3452.6,52.5,34.6,20.3,84.6,False
2025-10-10,V2608,Kandla,West,Tanker,3430.4,47.7,57.0,6.4,75.1,False
2025-10-10,V2609,Kandla,West,Container,1709.4,23.2,29.1,17.6,37.9,True
2025-10-10,V2610,Kandla,West,Ro-Ro,5260.7,18.0,20.0,23.0,114.2,True
2025-10-11,V2611,Kolkata,East,Container,936.2,0.0,1.2,27.2,26.1,True
2025-10-11,V2612,Kolkata,East,Container,1251.8,6.8,0.0,24.6,29.4,True
2025-10-11,V2613,Cochin,South,Container,691.7,0.0,17.5,18.4,19.7,True
2025-10-11,V2614,Mumbai,West,Tanker,2666.3,0.0,7.3,15.7,50.3,True
2025-10-12,V2615,Cochin,South,Container,4024.7,37.8,42.1,15.4,61.4,False
2025-10-12,V2616,Cochin,South,Bulk Carrier,8766.4,35.3,25.9,25.7,142.5,True
2025-10-12,V2617,Cochin,South,Bulk Carrier,2199.6,36.4,42.4,6.9,53.0,False
2025-10-12,V2618,Visakhapatnam,East,Bulk Carrier,1683.6,7.0,12.5,16.9,31.1,True
2025-10-12,V2619,Visakhapatnam,East,Bulk Carrier,1540.2,8.0,10.3,15.1,29.3,True
2025-10-13,V2620,Kolkata,East,General Cargo,4959.1,0.0,0.0,21.4,125.7,True
2025-10-13,V2621,Kandla,West,Ro-Ro,3957.9,8.3,11.8,13.6,78.9,True
2025-10-13,V2622,Chennai,South,Ro-Ro,1025.3,41.4,43.6,17.4,27.4,False
2025-10-13,V2623,Cochin,South,Bulk Carrier,5636.4,27.1,24.7,20.0,148.4,True
2025-10-13,V2624,Chennai,South,Ro-Ro,2867.9,25.0,29.5,25.3,51.1,True
2025-10-13,V2625,Kandla,West,Container,6223.4,27.0,32.4,16.2,171.1,False
2025-10-14,V2626,Cochin,South,General Cargo,2216.1,0.0,15.6,23.5,61.3,True
2025-10-15,V2627,Chennai,South,Ro-Ro,874.6,82.2,77.9,19.6,18.7,False
2025-10-15,V2628,Visakhapatnam,East,Ro-Ro,4810.8,5.0,9.9,13.3,128.5,True
2025-10-15,V2629,Kandla,West,Container,3741.3,25.7,25.8,15.8,104.2,True
2025-10-15,V2630,Cochin,South,Bulk Carrier,2179.4,0.0,0.0,12.9,63.0,True
2025-10-16,V2631,Chennai,South,Tanker,4774.4,56.4,57.5,23.7,107.1,False
2025-10-16,V2632,Cochin,South,Container,9505.3,0.0,0.0,12.8,201.2,True
2025-10-16,V2633,Visakhapatnam,East,Container,2709.1,0.0,0.0,24.6,74.4,True
2025-10-16,V2634,Visakhapatnam,East,Bulk Carrier,1105.5,24.4,29.1,16.9,23.1,True
2025-10-16,V2635,Kolkata,East,Tanker,1011.2,39.5,35.0,25.3,27.8,False
2025-10-17,V2636,Chennai,South,Ro-Ro,7337.9,7.4,17.1,21.1,199.4,True
2025-10-17,V2637,Mumbai,West,Tanker,2383.8,0.0,7.6,21.5,39.0,True
2025-10-17,V2638,Cochin,South,Ro-Ro,3343.2,2.3,0.0,25.0,70.4,True
2025-10-17,V2639,Visakhapatnam,East,Tanker,2687.4,72.9,55.3,18.3,62.0,False
2025-10-17,V2640,Visakhapatnam,East,Ro-Ro,5462.6,38.7,30.4,18.2,94.5,False
2025-10-18,V2641,Visakhapatnam,East,Ro-Ro,1352.0,21.8,16.6,17.3,28.6,True
2025-10-18,V2642,Visakhapatnam,East,Container,3915.0,45.8,27.0,17.2,87.6,True
2025-10-18,V2643,Kolkata,East,Tanker,1858.9,0.0,18.1,27.2,52.7,True
2025-10-18,V2644,Kandla,West,General Cargo,2669.1,0.0,0.0,15.1,57.0,True
2025-10-19,V2645,Chennai,South,Tanker,3031.8,27.6,4.8,12.0,64.0,True
2025-10-20,V2646,Visakhapatnam,East,General Cargo,1975.2,75.7,80.6,20.7,43.0,False
2025-10-20,V2647,Mumbai,West,Bulk Carrier,5182.9,35.8,54.5,31.1,121.1,False
2025-10-20,V2648,Kolkata,East,Container,6835.9,10.8,25.7,19.8,172.4,True
2025-10-20,V2649,Chennai,South,Tanker,2798.0,75.2,56.4,30.4,82.8,False
2025-10-20,V2650,Mumbai,West,Bulk Carrier,1211.6,54.1,39.1,21.7,30.7,False
2025-10-21,V2651,Kolkata,East,Bulk Carrier,2515.4,0.0,0.0,5.7,71.3,True
2025-10-21,V2652,Visakhapatnam,East,Ro-Ro,2535.8,43.7,20.8,19.2,57.5,True
2025-10-21,V2653,Kandla,West,General Cargo,4264.5,25.0,18.2,17.7,66.5,True
2025-10-21,V2654,Chennai,South,General Cargo,4255.2,56.4,48.7,12.2,72.1,False
2025-10-21,V2655,Kandla,West,Ro-Ro,3660.6,1.5,2.6,2.0,61.0,True
2025-10-21,V2656,Chennai,South,Ro-Ro,3983.7,18.0,0.0,15.7,68.8,True
2025-10-21,V2657,Cochin,South,General Cargo,3808.1,53.3,48.8,19.7,102.1,False
2025-10-22,V2658,Cochin,South,Bulk Carrier,4261.1,0.0,0.0,10.3,125.1,True
2025-10-22,V2659,Visakhapatnam,East,Bulk Carrier,5070.2,0.0,8.2,15.7,126.0,True
2025-10-22,V2660,Kandla,West,Tanker,3785.0,14.8,6.3,12.8,61.2,True
2025-10-22,V2661,Chennai,South,Bulk Carrier,2056.4,37.3,26.0,19.9,41.0,True
2025-10-23,V2662,Kolkata,East,Ro-Ro,3251.5,0.0,0.0,17.7,53.0,True
2025-10-23,V2663,Visakhapatnam,East,Container,4281.0,56.8,74.3,25.8,113.5,False
2025-10-23,V2664,Kolkata,East,Container,3683.2,27.0,30.3,26.5,98.9,False
2025-10-24,V2665,Kandla,West,Bulk Carrier,2196.6,0.0,0.0,19.2,55.8,True
2025-10-24,V2666,Chennai,South,Ro-Ro,2047.8,11.4,1.3,20.9,56.9,True
2025-10-24,V2667,Visakhapatnam,East,General Cargo,4184.8,28.4,29.4,26.6,70.8,True
2025-10-24,V2668,Cochin,South,Ro-Ro,2250.9,16.8,0.0,19.3,34.1,True
2025-10-25,V2669,Kandla,West,Ro-Ro,3022.6,13.3,39.3,14.7,89.5,False
2025-10-25,V2670,Kandla,West,Ro-Ro,1227.4,2.6,21.2,13.2,19.1,True
2025-10-25,V2671,Kandla,West,Bulk Carrier,2189.5,19.6,0.0,27.8,64.5,True
2025-10-25,V2672,Mumbai,West,General Cargo,5995.3,0.0,0.0,18.2,115.0,True
2025-10-26,V2673,Mumbai,West,Bulk Carrier,3374.1,0.0,3.0,22.1,54.3,True
2025-10-26,V2674,Kolkata,East,Container,5489.9,10.0,10.9,11.3,107.5,True
2025-10-26,V2675,Kolkata,East,Bulk Carrier,4423.4,0.0,4.1,14.1,107.4,True
2025-10-26,V2676,Visakhapatnam,East,Tanker,2951.5,39.8,57.6,23.1,62.1,False
2025-10-26,V2677,Chennai,South,Ro-Ro,2163.7,27.9,28.2,20.1,48.2,True
2025-10-27,V2678,Visakhapatnam,East,Ro-Ro,1828.5,23.3,31.0,15.0,53.0,False
2025-10-27,V2679,Visakhapatnam,East,General Cargo,4225.0,40.3,62.3,15.9,114.9,False
2025-10-27,V2680,Mumbai,West,General Cargo,4003.1,6.4,19.4,22.1,62.2,True
2025-10-27,V2681,Mumbai,West,Tanker,4315.0,15.0,10.1,19.4,122.2,True
2025-10-27,V2682,Visakhapatnam,East,Tanker,3001.5,0.0,20.0,19.7,65.1,True
2025-10-27,V2683,Visakhapatnam,East,Container,2624.0,24.0,16.9,7.5,74.6,True
2025-10-28,V2684,Cochin,South,Ro-Ro,2862.7,48.2,42.4,19.2,46.3,False
2025-10-28,V2685,Visakhapatnam,East,Bulk Carrier,3008.4,16.8,30.0,13.5,61.0,False
2025-10-28,V2686,Kandla,West,Container,4797.6,33.9,14.4,23.5,138.9,True
2025-10-28,V2687,Cochin,South,Bulk Carrier,3687.8,23.1,42.3,9.5,104.9,False
2025-10-28,V2688,Kolkata,East,Container,1179.6,4.9,11.8,23.9,21.2,True
2025-10-28,V2689,Kandla,West,Tanker,3107.7,0.0,0.0,20.6,59.8,True
2025-10-29,V2690,Kolkata,East,Container,5203.9,0.0,4.5,15.8,149.5,True
2025-10-29,V2691,Kandla,West,Container,3006.6,0.0,0.0,18.6,74.5,True
2025-10-30,V2692,Chennai,South,Bulk Carrier,2013.3,27.7,23.7,10.1,47.9,True
2025-10-30,V2693,Cochin,South,General Cargo,3002.0,52.7,37.6,12.7,85.0,False
2025-10-30,V2694,Cochin,South,Tanker,2151.1,31.1,12.8,23.8,49.2,True
2025-10-30,V2695,Cochin,South,General Cargo,2381.5,29.4,17.0,16.6,68.3,True
2025-10-30,V2696,Cochin,South,Ro-Ro,1423.7,58.9,46.4,20.7,31.9,False
2025-10-30,V2697,Chennai,South,General Cargo,3328.1,11.2,25.7,21.2,87.6,True
2025-10-30,V2698,Chennai,South,Bulk Carrier,3707.9,46.1,38.8,9.3,74.9,False
2025-10-30,V2699,Chennai,South,Container,2725.7,50.5,71.4,13.4,48.5,False
2025-10-30,V2700,Visakhapatnam,East,Tanker,6980.4,4.9,0.0,16.2,106.8,True
2025-10-30,V2701,Visakhapatnam,East,Tanker,1472.1,34.7,35.3,6.9,37.4,False
2025-10-30,V2702,Visakhapatnam,East,General Cargo,3873.1,32.2,52.6,21.7,75.0,False
2025-10-31,V2703,Chennai,South,Tanker,3620.6,29.1,43.0,9.9,71.9,False
2025-10-31,V2704,Cochin,South,Tanker,1671.4,6.6,4.4,26.8,34.0,True
2025-10-31,V2705,Kolkata,East,General Cargo,2243.0,49.6,60.4,20.1,43.1,False
2025-10-31,V2706,Kolkata,East,General Cargo,1608.4,18.2,13.2,3.1,31.6,True
2025-10-31,V2707,Cochin,South,Container,4563.6,9.9,7.9,28.8,116.7,True
2025-10-31,V2708,Chennai,South,Ro-Ro,8958.2,0.0,28.3,19.1,173.2,True
2025-11-01,V2709,Mumbai,West,Tanker,3772.5,36.5,42.7,23.6,57.5,False
2025-11-01,V2710,Cochin,South,Bulk Carrier,231.4,11.0,13.1,15.3,6.5,True
2025-11-01,V2711,Cochin,South,Bulk Carrier,5348.8,8.3,0.0,21.3,150.5,True
2025-11-01,V2712,Chennai,South,Bulk Carrier,3031.1,40.6,19.9,16.3,59.8,True
2025-11-01,V2713,Cochin,South,Tanker,979.3,11.3,21.5,28.7,28.9,True
2025-11-02,V2714,Chennai,South,Ro-Ro,1611.5,39.6,50.7,33.0,42.7,False
2025-11-02,V2715,Kandla,West,Bulk Carrier,2340.7,32.4,38.4,30.7,67.6,False
2025-11-02,V2716,Visakhapatnam,East,Tanker,2547.3,12.9,24.4,14.1,65.0,True
2025-11-02,V2717,Cochin,South,Ro-Ro,10121.2,19.1,22.6,31.0,230.4,True
2025-11-03,V2718,Kandla,West,Ro-Ro,3432.4,0.0,7.9,7.4,93.0,True
2025-11-04,V2719,Mumbai,West,Container,3188.5,8.7,27.1,25.0,86.9,True
2025-11-04,V2720,Kandla,West,General Cargo,3078.5,13.9,19.9,13.2,68.0,True
2025-11-04,V2721,Cochin,South,Tanker,3302.5,33.4,42.6,6.4,58.0,False
2025-11-04,V2722,Cochin,South,Tanker,2425.2,0.0,0.0,14.8,65.4,True
2025-11-04,V2723,Kandla,West,Ro-Ro,6390.6,43.4,45.3,24.1,138.9,False
2025-11-05,V2724,Kolkata,East,General Cargo,7744.1,37.7,47.0,18.1,191.6,False
2025-11-05,V2725,Mumbai,West,Container,2796.8,73.4,69.3,15.9,52.0,False
2025-11-05,V2726,Cochin,South,Ro-Ro,2123.2,6.9,0.0,29.7,54.8,True
2025-11-05,V2727,Cochin,South,Tanker,1091.8,49.4,71.4,10.6,18.9,False
2025-11-05,V2728,Mumbai,West,General Cargo,3692.6,12.5,7.1,18.2,80.7,True
2025-11-05,V2729,Kandla,West,Bulk Carrier,2892.2,0.0,0.0,11.2,59.2,True
